Source,Target,Type,Id,Label,timeset,Weight
51,32,Directed,2592,,,1
51,33,Directed,2593,,,2
51,34,Directed,2594,,,2
51,35,Directed,2595,,,2
51,36,Directed,2596,,,2
51,37,Directed,2597,,,2
51,38,Directed,2598,,,2
51,39,Directed,2599,,,1
51,40,Directed,2600,,,1
51,41,Directed,2601,,,2
51,42,Directed,2602,,,2
51,43,Directed,2603,,,2
51,44,Directed,2604,,,2
51,45,Directed,2605,,,2
51,46,Directed,2606,,,2
51,47,Directed,2607,,,2
51,48,Directed,2608,,,1
51,49,Directed,2609,,,2
51,50,Directed,2610,,,2
51,52,Directed,2611,,,2
51,53,Directed,2612,,,2
51,57,Directed,2613,,,4
51,62,Directed,2614,,,1
51,83,Directed,2615,,,1
51,98,Directed,2616,,,1
51,101,Directed,2617,,,1
51,112,Directed,2618,,,5
51,155,Directed,2619,,,1
51,164,Directed,2620,,,1
51,165,Directed,2621,,,1
51,166,Directed,2622,,,1
51,167,Directed,2623,,,1
51,168,Directed,2624,,,1
51,169,Directed,2625,,,1
51,236,Directed,2626,,,1
51,237,Directed,2627,,,1
51,239,Directed,2628,,,1
51,307,Directed,2629,,,1
51,318,Directed,2630,,,1
51,328,Directed,2631,,,1
51,329,Directed,2632,,,1
51,330,Directed,2633,,,1
51,331,Directed,2634,,,1
51,332,Directed,2635,,,1
51,333,Directed,2636,,,1
51,334,Directed,2637,,,1
51,447,Directed,2638,,,1
51,449,Directed,2639,,,1
51,584,Directed,2640,,,1
51,608,Directed,2641,,,1
51,626,Directed,2642,,,1
51,627,Directed,2643,,,1
51,628,Directed,2644,,,1
51,629,Directed,2645,,,1
51,630,Directed,2646,,,1
51,631,Directed,2647,,,1
51,632,Directed,2648,,,1
51,633,Directed,2649,,,1
51,636,Directed,2650,,,1
51,637,Directed,2651,,,1
51,638,Directed,2652,,,1
51,639,Directed,2653,,,1
51,640,Directed,2654,,,1
51,786,Directed,2655,,,9
51,787,Directed,2656,,,3
51,788,Directed,2657,,,4
52,0,Directed,2658,,,4
52,4,Directed,2659,,,1
52,29,Directed,2660,,,2
52,30,Directed,2661,,,2
52,31,Directed,2662,,,2
52,32,Directed,2663,,,1
52,33,Directed,2664,,,2
52,34,Directed,2665,,,2
52,35,Directed,2666,,,4
52,36,Directed,2667,,,2
52,37,Directed,2668,,,2
52,38,Directed,2669,,,2
52,39,Directed,2670,,,1
52,40,Directed,2671,,,1
52,41,Directed,2672,,,2
52,42,Directed,2673,,,2
52,43,Directed,2674,,,2
52,44,Directed,2675,,,2
52,45,Directed,2676,,,2
52,46,Directed,2677,,,2
52,47,Directed,2678,,,2
52,48,Directed,2679,,,1
52,49,Directed,2680,,,2
52,50,Directed,2681,,,2
52,51,Directed,2682,,,2
52,53,Directed,2683,,,2
52,62,Directed,2684,,,1
52,164,Directed,2685,,,1
52,165,Directed,2686,,,1
52,166,Directed,2687,,,1
52,167,Directed,2688,,,1
52,168,Directed,2689,,,1
52,169,Directed,2690,,,1
52,182,Directed,2691,,,2
52,318,Directed,2692,,,1
52,421,Directed,2693,,,1
52,608,Directed,2694,,,1
52,636,Directed,2695,,,1
52,637,Directed,2696,,,1
52,638,Directed,2697,,,1
52,639,Directed,2698,,,1
52,640,Directed,2699,,,1
53,0,Directed,2700,,,1
53,4,Directed,2701,,,1
53,29,Directed,2702,,,2
53,30,Directed,2703,,,2
53,31,Directed,2704,,,2
53,32,Directed,2705,,,1
53,33,Directed,2706,,,2
53,34,Directed,2707,,,2
53,35,Directed,2708,,,2
53,36,Directed,2709,,,2
53,37,Directed,2710,,,2
53,38,Directed,2711,,,2
53,39,Directed,2712,,,1
53,40,Directed,2713,,,1
53,41,Directed,2714,,,2
53,42,Directed,2715,,,2
53,43,Directed,2716,,,2
53,44,Directed,2717,,,2
53,45,Directed,2718,,,2
53,46,Directed,2719,,,2
53,47,Directed,2720,,,2
53,48,Directed,2721,,,1
53,49,Directed,2722,,,2
53,50,Directed,2723,,,2
53,51,Directed,2724,,,2
53,52,Directed,2725,,,2
53,62,Directed,2726,,,1
53,164,Directed,2727,,,1
53,165,Directed,2728,,,1
53,166,Directed,2729,,,1
53,167,Directed,2730,,,1
53,168,Directed,2731,,,1
53,169,Directed,2732,,,1
53,318,Directed,2733,,,1
53,608,Directed,2734,,,1
53,636,Directed,2735,,,1
53,637,Directed,2736,,,1
53,638,Directed,2737,,,1
53,639,Directed,2738,,,1
53,640,Directed,2739,,,1
54,0,Directed,2740,,,7
54,4,Directed,2741,,,3
54,32,Directed,2742,,,2
54,55,Directed,2743,,,1
54,56,Directed,2744,,,1
54,63,Directed,2745,,,2
54,164,Directed,2746,,,1
54,406,Directed,2747,,,1
54,407,Directed,2748,,,1
54,408,Directed,2749,,,1
54,409,Directed,2750,,,2
54,410,Directed,2751,,,1
54,411,Directed,2752,,,2
54,412,Directed,2753,,,2
54,413,Directed,2754,,,1
54,414,Directed,2755,,,2
54,415,Directed,2756,,,1
54,433,Directed,2757,,,1
54,434,Directed,2758,,,1
55,0,Directed,2759,,,60
55,1,Directed,2760,,,1
55,2,Directed,2761,,,1
55,3,Directed,2762,,,1
55,4,Directed,2763,,,37
55,19,Directed,2764,,,10
55,25,Directed,2765,,,4
55,26,Directed,2766,,,2
55,27,Directed,2767,,,2
55,28,Directed,2768,,,6
55,54,Directed,2769,,,1
55,56,Directed,2770,,,12
55,57,Directed,2771,,,3
55,58,Directed,2772,,,15
55,59,Directed,2773,,,3
55,60,Directed,2774,,,13
55,77,Directed,2775,,,5
55,91,Directed,2776,,,7
55,101,Directed,2777,,,31
55,111,Directed,2778,,,2
55,112,Directed,2779,,,1
55,144,Directed,2780,,,1
55,145,Directed,2781,,,9
55,164,Directed,2782,,,2
55,173,Directed,2783,,,4
55,177,Directed,2784,,,3
55,195,Directed,2785,,,1
55,196,Directed,2786,,,4
55,208,Directed,2787,,,1
55,210,Directed,2788,,,4
55,213,Directed,2789,,,4
55,226,Directed,2790,,,1
55,227,Directed,2791,,,1
55,228,Directed,2792,,,1
55,240,Directed,2793,,,1
55,241,Directed,2794,,,1
55,256,Directed,2795,,,1
55,266,Directed,2796,,,2
55,267,Directed,2797,,,3
55,275,Directed,2798,,,1
55,367,Directed,2799,,,4
55,371,Directed,2800,,,1
55,372,Directed,2801,,,1
55,374,Directed,2802,,,2
55,376,Directed,2803,,,1
55,378,Directed,2804,,,1
55,379,Directed,2805,,,4
55,380,Directed,2806,,,1
55,386,Directed,2807,,,1
55,387,Directed,2808,,,1
55,388,Directed,2809,,,1
55,389,Directed,2810,,,1
55,390,Directed,2811,,,1
55,391,Directed,2812,,,1
55,426,Directed,2813,,,7
55,429,Directed,2814,,,1
55,444,Directed,2815,,,1
55,445,Directed,2816,,,7
55,446,Directed,2817,,,2
55,463,Directed,2818,,,1
55,486,Directed,2819,,,1
55,513,Directed,2820,,,4
55,514,Directed,2821,,,4
55,515,Directed,2822,,,4
55,516,Directed,2823,,,5
55,517,Directed,2824,,,4
55,518,Directed,2825,,,3
55,519,Directed,2826,,,3
55,589,Directed,2827,,,1
55,590,Directed,2828,,,1
55,591,Directed,2829,,,1
55,592,Directed,2830,,,1
55,593,Directed,2831,,,1
55,594,Directed,2832,,,1
55,595,Directed,2833,,,1
55,596,Directed,2834,,,1
55,597,Directed,2835,,,1
55,598,Directed,2836,,,1
55,614,Directed,2837,,,1
55,615,Directed,2838,,,1
55,758,Directed,2839,,,1
55,769,Directed,2840,,,1
55,862,Directed,2841,,,2
56,0,Directed,2842,,,13
56,4,Directed,2843,,,8
56,25,Directed,2844,,,1
56,26,Directed,2845,,,2
56,54,Directed,2846,,,1
56,55,Directed,2847,,,12
56,57,Directed,2848,,,3
56,59,Directed,2849,,,2
56,60,Directed,2850,,,7
56,77,Directed,2851,,,2
56,101,Directed,2852,,,2
56,111,Directed,2853,,,2
56,112,Directed,2854,,,1
56,145,Directed,2855,,,3
56,164,Directed,2856,,,1
56,226,Directed,2857,,,1
56,227,Directed,2858,,,1
56,228,Directed,2859,,,1
56,367,Directed,2860,,,2
56,371,Directed,2861,,,1
56,372,Directed,2862,,,1
56,429,Directed,2863,,,1
56,618,Directed,2864,,,1
56,758,Directed,2865,,,1
56,862,Directed,2866,,,2
56,868,Directed,2867,,,1
57,0,Directed,2868,,,170
57,1,Directed,2869,,,13
57,2,Directed,2870,,,11
57,3,Directed,2871,,,6
57,4,Directed,2872,,,150
57,6,Directed,2873,,,1
57,8,Directed,2874,,,11
57,17,Directed,2875,,,6
57,19,Directed,2876,,,11
57,26,Directed,2877,,,87
57,27,Directed,2878,,,98
57,28,Directed,2879,,,6
57,51,Directed,2880,,,4
57,55,Directed,2881,,,3
57,56,Directed,2882,,,3
57,58,Directed,2883,,,28
57,59,Directed,2884,,,3
57,60,Directed,2885,,,41
57,77,Directed,2886,,,4
57,83,Directed,2887,,,5
57,97,Directed,2888,,,2
57,98,Directed,2889,,,19
57,101,Directed,2890,,,10
57,111,Directed,2891,,,2
57,112,Directed,2892,,,90
57,120,Directed,2893,,,4
57,141,Directed,2894,,,1
57,142,Directed,2895,,,1
57,145,Directed,2896,,,14
57,153,Directed,2897,,,2
57,154,Directed,2898,,,2
57,155,Directed,2899,,,27
57,156,Directed,2900,,,1
57,164,Directed,2901,,,2
57,174,Directed,2902,,,1
57,176,Directed,2903,,,2
57,177,Directed,2904,,,1
57,178,Directed,2905,,,1
57,179,Directed,2906,,,21
57,182,Directed,2907,,,1
57,202,Directed,2908,,,1
57,203,Directed,2909,,,22
57,204,Directed,2910,,,1
57,205,Directed,2911,,,1
57,207,Directed,2912,,,1
57,208,Directed,2913,,,1
57,209,Directed,2914,,,13
57,214,Directed,2915,,,1
57,221,Directed,2916,,,2
57,222,Directed,2917,,,5
57,223,Directed,2918,,,2
57,242,Directed,2919,,,1
57,247,Directed,2920,,,6
57,248,Directed,2921,,,6
57,249,Directed,2922,,,6
57,250,Directed,2923,,,6
57,251,Directed,2924,,,5
57,257,Directed,2925,,,15
57,258,Directed,2926,,,13
57,259,Directed,2927,,,1
57,260,Directed,2928,,,1
57,261,Directed,2929,,,13
57,262,Directed,2930,,,1
57,263,Directed,2931,,,1
57,264,Directed,2932,,,1
57,265,Directed,2933,,,1
57,266,Directed,2934,,,14
57,321,Directed,2935,,,2
57,342,Directed,2936,,,4
57,367,Directed,2937,,,2
57,368,Directed,2938,,,3
57,396,Directed,2939,,,3
57,398,Directed,2940,,,4
57,421,Directed,2941,,,3
57,422,Directed,2942,,,2
57,447,Directed,2943,,,1
57,448,Directed,2944,,,4
57,449,Directed,2945,,,16
57,450,Directed,2946,,,4
57,451,Directed,2947,,,1
57,452,Directed,2948,,,10
57,478,Directed,2949,,,3
57,479,Directed,2950,,,3
57,480,Directed,2951,,,4
57,489,Directed,2952,,,2
57,511,Directed,2953,,,10
57,512,Directed,2954,,,2
57,519,Directed,2955,,,4
57,573,Directed,2956,,,1
57,586,Directed,2957,,,9
57,587,Directed,2958,,,1
57,588,Directed,2959,,,1
57,620,Directed,2960,,,8
57,621,Directed,2961,,,5
57,622,Directed,2962,,,9
57,623,Directed,2963,,,8
57,747,Directed,2964,,,1
57,815,Directed,2965,,,10
57,816,Directed,2966,,,10
57,827,Directed,2967,,,2
57,852,Directed,2968,,,2
57,854,Directed,2969,,,1
57,862,Directed,2970,,,1
57,874,Directed,2971,,,1
57,875,Directed,2972,,,1
58,0,Directed,2973,,,100
58,1,Directed,2974,,,2
58,2,Directed,2975,,,2
58,3,Directed,2976,,,2
58,4,Directed,2977,,,43
58,6,Directed,2978,,,4
58,12,Directed,2979,,,7
58,15,Directed,2980,,,1
58,16,Directed,2981,,,1
58,17,Directed,2982,,,2
58,19,Directed,2983,,,13
58,25,Directed,2984,,,2
58,26,Directed,2985,,,26
58,27,Directed,2986,,,34
58,28,Directed,2987,,,2
58,55,Directed,2988,,,15
58,57,Directed,2989,,,28
58,59,Directed,2990,,,20
58,60,Directed,2991,,,33
58,77,Directed,2992,,,13
58,83,Directed,2993,,,12
58,91,Directed,2994,,,1
58,98,Directed,2995,,,4
58,101,Directed,2996,,,21
58,103,Directed,2997,,,2
58,104,Directed,2998,,,1
58,112,Directed,2999,,,17
58,145,Directed,3000,,,21
58,155,Directed,3001,,,6
58,164,Directed,3002,,,6
58,173,Directed,3003,,,5
58,177,Directed,3004,,,3
58,182,Directed,3005,,,2
58,183,Directed,3006,,,2
58,195,Directed,3007,,,1
58,196,Directed,3008,,,4
58,202,Directed,3009,,,2
58,203,Directed,3010,,,1
58,208,Directed,3011,,,1
58,210,Directed,3012,,,4
58,213,Directed,3013,,,5
58,218,Directed,3014,,,2
58,219,Directed,3015,,,10
58,221,Directed,3016,,,10
58,222,Directed,3017,,,9
58,223,Directed,3018,,,8
58,246,Directed,3019,,,1
58,256,Directed,3020,,,2
58,260,Directed,3021,,,1
58,266,Directed,3022,,,3
58,267,Directed,3023,,,3
58,275,Directed,3024,,,1
58,285,Directed,3025,,,7
58,308,Directed,3026,,,1
58,321,Directed,3027,,,1
58,335,Directed,3028,,,1
58,336,Directed,3029,,,2
58,342,Directed,3030,,,7
58,367,Directed,3031,,,1
58,374,Directed,3032,,,2
58,376,Directed,3033,,,4
58,378,Directed,3034,,,1
58,379,Directed,3035,,,4
58,380,Directed,3036,,,1
58,386,Directed,3037,,,1
58,387,Directed,3038,,,1
58,388,Directed,3039,,,1
58,389,Directed,3040,,,1
58,390,Directed,3041,,,1
58,391,Directed,3042,,,3
58,396,Directed,3043,,,10
58,397,Directed,3044,,,8
58,398,Directed,3045,,,10
58,399,Directed,3046,,,8
58,400,Directed,3047,,,8
58,401,Directed,3048,,,8
58,421,Directed,3049,,,3
58,422,Directed,3050,,,2
58,425,Directed,3051,,,1
58,426,Directed,3052,,,4
58,429,Directed,3053,,,3
58,436,Directed,3054,,,1
58,444,Directed,3055,,,1
58,445,Directed,3056,,,5
58,446,Directed,3057,,,2
58,448,Directed,3058,,,3
58,449,Directed,3059,,,3
58,450,Directed,3060,,,3
58,459,Directed,3061,,,2
58,460,Directed,3062,,,2
58,461,Directed,3063,,,2
58,462,Directed,3064,,,2
58,463,Directed,3065,,,2
58,464,Directed,3066,,,2
58,465,Directed,3067,,,2
58,466,Directed,3068,,,2
58,467,Directed,3069,,,2
58,468,Directed,3070,,,1
58,480,Directed,3071,,,4
58,489,Directed,3072,,,1
58,510,Directed,3073,,,1
58,511,Directed,3074,,,1
58,515,Directed,3075,,,4
58,516,Directed,3076,,,5
58,517,Directed,3077,,,4
58,518,Directed,3078,,,3
58,519,Directed,3079,,,7
58,541,Directed,3080,,,1
58,561,Directed,3081,,,2
58,563,Directed,3082,,,1
58,565,Directed,3083,,,1
58,589,Directed,3084,,,1
58,590,Directed,3085,,,1
58,591,Directed,3086,,,1
58,592,Directed,3087,,,1
58,593,Directed,3088,,,1
58,594,Directed,3089,,,1
58,595,Directed,3090,,,1
58,596,Directed,3091,,,1
58,597,Directed,3092,,,1
58,598,Directed,3093,,,1
58,775,Directed,3094,,,1
58,838,Directed,3095,,,2
58,839,Directed,3096,,,2
58,840,Directed,3097,,,2
58,841,Directed,3098,,,1
58,842,Directed,3099,,,2
59,0,Directed,3100,,,73
59,1,Directed,3101,,,1
59,2,Directed,3102,,,1
59,3,Directed,3103,,,1
59,4,Directed,3104,,,38
59,6,Directed,3105,,,2
59,12,Directed,3106,,,7
59,19,Directed,3107,,,1
59,25,Directed,3108,,,4
59,26,Directed,3109,,,11
59,27,Directed,3110,,,34
59,28,Directed,3111,,,4
59,55,Directed,3112,,,3
59,56,Directed,3113,,,2
59,57,Directed,3114,,,3
59,58,Directed,3115,,,20
59,60,Directed,3116,,,32
59,77,Directed,3117,,,30
59,83,Directed,3118,,,14
59,112,Directed,3119,,,9
59,119,Directed,3120,,,1
59,120,Directed,3121,,,2
59,145,Directed,3122,,,12
59,164,Directed,3123,,,6
59,173,Directed,3124,,,1
59,182,Directed,3125,,,1
59,218,Directed,3126,,,2
59,219,Directed,3127,,,10
59,221,Directed,3128,,,12
59,222,Directed,3129,,,15
59,223,Directed,3130,,,12
59,240,Directed,3131,,,1
59,241,Directed,3132,,,1
59,285,Directed,3133,,,8
59,321,Directed,3134,,,2
59,335,Directed,3135,,,2
59,336,Directed,3136,,,2
59,342,Directed,3137,,,11
59,396,Directed,3138,,,13
59,397,Directed,3139,,,12
59,398,Directed,3140,,,13
59,399,Directed,3141,,,11
59,400,Directed,3142,,,11
59,401,Directed,3143,,,9
59,428,Directed,3144,,,1
59,429,Directed,3145,,,1
59,565,Directed,3146,,,1
59,696,Directed,3147,,,1
59,754,Directed,3148,,,1
59,760,Directed,3149,,,2
59,761,Directed,3150,,,2
59,762,Directed,3151,,,2
59,763,Directed,3152,,,2
59,764,Directed,3153,,,2
59,769,Directed,3154,,,1
59,827,Directed,3155,,,2
60,0,Directed,3156,,,146
60,1,Directed,3157,,,4
60,2,Directed,3158,,,4
60,3,Directed,3159,,,4
60,4,Directed,3160,,,99
60,6,Directed,3161,,,2
60,12,Directed,3162,,,8
60,19,Directed,3163,,,7
60,25,Directed,3164,,,9
60,26,Directed,3165,,,44
60,27,Directed,3166,,,66
60,28,Directed,3167,,,10
60,29,Directed,3168,,,1
60,35,Directed,3169,,,1
60,39,Directed,3170,,,2
60,55,Directed,3171,,,13
60,56,Directed,3172,,,7
60,57,Directed,3173,,,41
60,58,Directed,3174,,,33
60,59,Directed,3175,,,32
60,62,Directed,3176,,,3
60,63,Directed,3177,,,2
60,64,Directed,3178,,,1
60,65,Directed,3179,,,2
60,66,Directed,3180,,,1
60,67,Directed,3181,,,2
60,68,Directed,3182,,,2
60,69,Directed,3183,,,2
60,70,Directed,3184,,,2
60,71,Directed,3185,,,2
60,72,Directed,3186,,,2
60,73,Directed,3187,,,2
60,74,Directed,3188,,,2
60,75,Directed,3189,,,1
60,77,Directed,3190,,,42
60,83,Directed,3191,,,15
60,91,Directed,3192,,,2
60,101,Directed,3193,,,13
60,111,Directed,3194,,,2
60,112,Directed,3195,,,32
60,113,Directed,3196,,,1
60,114,Directed,3197,,,1
60,115,Directed,3198,,,1
60,116,Directed,3199,,,1
60,119,Directed,3200,,,4
60,120,Directed,3201,,,1
60,145,Directed,3202,,,28
60,164,Directed,3203,,,7
60,171,Directed,3204,,,2
60,173,Directed,3205,,,5
60,174,Directed,3206,,,2
60,175,Directed,3207,,,2
60,176,Directed,3208,,,1
60,177,Directed,3209,,,2
60,178,Directed,3210,,,1
60,179,Directed,3211,,,1
60,180,Directed,3212,,,2
60,181,Directed,3213,,,2
60,182,Directed,3214,,,6
60,183,Directed,3215,,,4
60,184,Directed,3216,,,2
60,185,Directed,3217,,,2
60,186,Directed,3218,,,2
60,187,Directed,3219,,,2
60,188,Directed,3220,,,2
60,189,Directed,3221,,,2
60,190,Directed,3222,,,2
60,191,Directed,3223,,,2
60,192,Directed,3224,,,2
60,193,Directed,3225,,,2
60,194,Directed,3226,,,2
60,195,Directed,3227,,,3
60,196,Directed,3228,,,3
60,197,Directed,3229,,,2
60,198,Directed,3230,,,1
60,199,Directed,3231,,,1
60,200,Directed,3232,,,1
60,201,Directed,3233,,,1
60,202,Directed,3234,,,3
60,208,Directed,3235,,,2
60,210,Directed,3236,,,1
60,213,Directed,3237,,,2
60,221,Directed,3238,,,14
60,222,Directed,3239,,,16
60,223,Directed,3240,,,13
60,240,Directed,3241,,,1
60,241,Directed,3242,,,1
60,256,Directed,3243,,,1
60,266,Directed,3244,,,2
60,267,Directed,3245,,,1
60,275,Directed,3246,,,1
60,285,Directed,3247,,,8
60,291,Directed,3248,,,1
60,308,Directed,3249,,,2
60,321,Directed,3250,,,3
60,336,Directed,3251,,,6
60,342,Directed,3252,,,11
60,364,Directed,3253,,,1
60,367,Directed,3254,,,4
60,372,Directed,3255,,,1
60,396,Directed,3256,,,15
60,397,Directed,3257,,,12
60,398,Directed,3258,,,14
60,399,Directed,3259,,,11
60,400,Directed,3260,,,11
60,401,Directed,3261,,,9
60,407,Directed,3262,,,1
60,426,Directed,3263,,,2
60,427,Directed,3264,,,3
60,428,Directed,3265,,,1
60,429,Directed,3266,,,1
60,445,Directed,3267,,,2
60,446,Directed,3268,,,2
60,463,Directed,3269,,,1
60,485,Directed,3270,,,1
60,508,Directed,3271,,,1
60,509,Directed,3272,,,1
60,515,Directed,3273,,,1
60,516,Directed,3274,,,2
60,517,Directed,3275,,,1
60,519,Directed,3276,,,1
60,565,Directed,3277,,,1
60,589,Directed,3278,,,1
60,590,Directed,3279,,,1
60,591,Directed,3280,,,1
60,592,Directed,3281,,,1
60,593,Directed,3282,,,1
60,594,Directed,3283,,,1
60,595,Directed,3284,,,1
60,596,Directed,3285,,,1
60,597,Directed,3286,,,1
60,598,Directed,3287,,,1
60,608,Directed,3288,,,1
60,652,Directed,3289,,,1
60,661,Directed,3290,,,2
60,662,Directed,3291,,,3
60,672,Directed,3292,,,1
60,680,Directed,3293,,,1
60,696,Directed,3294,,,2
60,705,Directed,3295,,,1
60,706,Directed,3296,,,1
60,707,Directed,3297,,,1
60,746,Directed,3298,,,1
60,754,Directed,3299,,,1
60,760,Directed,3300,,,2
60,761,Directed,3301,,,2
60,762,Directed,3302,,,2
60,763,Directed,3303,,,2
60,764,Directed,3304,,,2
60,769,Directed,3305,,,1
60,827,Directed,3306,,,1
60,838,Directed,3307,,,2
60,839,Directed,3308,,,2
60,840,Directed,3309,,,2
60,841,Directed,3310,,,1
60,842,Directed,3311,,,2
60,862,Directed,3312,,,2
60,868,Directed,3313,,,1
60,889,Directed,3314,,,1
61,0,Directed,3315,,,8
61,890,Directed,3316,,,1
62,0,Directed,3317,,,6
62,4,Directed,3318,,,2
62,29,Directed,3319,,,3
62,30,Directed,3320,,,1
62,31,Directed,3321,,,1
62,32,Directed,3322,,,3
62,33,Directed,3323,,,1
62,34,Directed,3324,,,1
62,35,Directed,3325,,,4
62,36,Directed,3326,,,1
62,37,Directed,3327,,,1
62,38,Directed,3328,,,1
62,39,Directed,3329,,,3
62,41,Directed,3330,,,1
62,42,Directed,3331,,,1
62,43,Directed,3332,,,1
62,44,Directed,3333,,,1
62,45,Directed,3334,,,1
62,46,Directed,3335,,,1
62,47,Directed,3336,,,1
62,49,Directed,3337,,,1
62,50,Directed,3338,,,1
62,51,Directed,3339,,,1
62,52,Directed,3340,,,1
62,53,Directed,3341,,,1
62,60,Directed,3342,,,3
62,63,Directed,3343,,,6
62,64,Directed,3344,,,1
62,65,Directed,3345,,,5
62,66,Directed,3346,,,4
62,67,Directed,3347,,,4
62,68,Directed,3348,,,4
62,69,Directed,3349,,,4
62,70,Directed,3350,,,4
62,71,Directed,3351,,,5
62,72,Directed,3352,,,4
62,73,Directed,3353,,,3
62,74,Directed,3354,,,2
62,75,Directed,3355,,,4
62,76,Directed,3356,,,2
62,164,Directed,3357,,,1
62,165,Directed,3358,,,1
62,166,Directed,3359,,,1
62,167,Directed,3360,,,1
62,168,Directed,3361,,,1
62,169,Directed,3362,,,1
62,318,Directed,3363,,,2
62,319,Directed,3364,,,2
62,364,Directed,3365,,,1
62,407,Directed,3366,,,1
62,608,Directed,3367,,,2
62,609,Directed,3368,,,1
62,610,Directed,3369,,,1
62,611,Directed,3370,,,1
62,636,Directed,3371,,,1
62,637,Directed,3372,,,1
62,638,Directed,3373,,,1
62,639,Directed,3374,,,1
62,640,Directed,3375,,,1
62,705,Directed,3376,,,1
62,706,Directed,3377,,,1
62,707,Directed,3378,,,1
63,0,Directed,3379,,,9
63,4,Directed,3380,,,3
63,29,Directed,3381,,,1
63,32,Directed,3382,,,7
63,35,Directed,3383,,,1
63,39,Directed,3384,,,2
63,54,Directed,3385,,,2
63,60,Directed,3386,,,2
63,62,Directed,3387,,,6
63,64,Directed,3388,,,1
63,65,Directed,3389,,,3
63,66,Directed,3390,,,2
63,67,Directed,3391,,,3
63,68,Directed,3392,,,3
63,69,Directed,3393,,,3
63,70,Directed,3394,,,3
63,71,Directed,3395,,,3
63,72,Directed,3396,,,2
63,73,Directed,3397,,,3
63,74,Directed,3398,,,2
63,75,Directed,3399,,,3
63,76,Directed,3400,,,1
63,101,Directed,3401,,,1
63,164,Directed,3402,,,2
63,318,Directed,3403,,,1
63,319,Directed,3404,,,1
63,406,Directed,3405,,,2
63,407,Directed,3406,,,3
63,408,Directed,3407,,,2
63,409,Directed,3408,,,3
63,410,Directed,3409,,,2
63,411,Directed,3410,,,3
63,412,Directed,3411,,,3
63,413,Directed,3412,,,1
63,414,Directed,3413,,,4
63,415,Directed,3414,,,2
63,433,Directed,3415,,,1
63,434,Directed,3416,,,1
63,705,Directed,3417,,,2
63,706,Directed,3418,,,1
63,707,Directed,3419,,,1
64,0,Directed,3420,,,1
64,39,Directed,3421,,,1
64,60,Directed,3422,,,1
64,62,Directed,3423,,,1
64,63,Directed,3424,,,1
64,65,Directed,3425,,,1
64,66,Directed,3426,,,1
64,67,Directed,3427,,,1
64,68,Directed,3428,,,1
64,69,Directed,3429,,,1
64,70,Directed,3430,,,1
64,71,Directed,3431,,,1
64,72,Directed,3432,,,1
64,73,Directed,3433,,,1
64,74,Directed,3434,,,1
65,0,Directed,3435,,,4
65,29,Directed,3436,,,2
65,35,Directed,3437,,,3
65,39,Directed,3438,,,3
65,60,Directed,3439,,,2
65,62,Directed,3440,,,5
65,63,Directed,3441,,,3
65,64,Directed,3442,,,1
65,66,Directed,3443,,,4
65,67,Directed,3444,,,4
65,68,Directed,3445,,,4
65,69,Directed,3446,,,4
65,70,Directed,3447,,,4
65,71,Directed,3448,,,5
65,72,Directed,3449,,,4
65,73,Directed,3450,,,3
65,74,Directed,3451,,,2
65,75,Directed,3452,,,3
65,76,Directed,3453,,,2
65,318,Directed,3454,,,1
65,319,Directed,3455,,,2
65,407,Directed,3456,,,1
65,609,Directed,3457,,,1
65,610,Directed,3458,,,1
65,611,Directed,3459,,,1
65,705,Directed,3460,,,1
65,706,Directed,3461,,,1
65,707,Directed,3462,,,1
66,0,Directed,3463,,,3
66,29,Directed,3464,,,1
66,35,Directed,3465,,,2
66,39,Directed,3466,,,2
66,60,Directed,3467,,,1
66,62,Directed,3468,,,4
66,63,Directed,3469,,,2
66,64,Directed,3470,,,1
66,65,Directed,3471,,,4
66,67,Directed,3472,,,3
66,68,Directed,3473,,,3
66,69,Directed,3474,,,3
66,70,Directed,3475,,,3
66,71,Directed,3476,,,4
66,72,Directed,3477,,,3
66,73,Directed,3478,,,2
66,74,Directed,3479,,,1
66,75,Directed,3480,,,2
66,76,Directed,3481,,,2
66,318,Directed,3482,,,1
66,319,Directed,3483,,,2
66,609,Directed,3484,,,1
66,610,Directed,3485,,,1
66,611,Directed,3486,,,1
67,0,Directed,3487,,,4
67,29,Directed,3488,,,1
67,35,Directed,3489,,,2
67,39,Directed,3490,,,3
67,60,Directed,3491,,,2
67,62,Directed,3492,,,4
67,63,Directed,3493,,,3
67,64,Directed,3494,,,1
67,65,Directed,3495,,,4
67,66,Directed,3496,,,3
67,68,Directed,3497,,,4
67,69,Directed,3498,,,3
67,70,Directed,3499,,,4
67,71,Directed,3500,,,4
67,72,Directed,3501,,,3
67,73,Directed,3502,,,3
67,74,Directed,3503,,,2
67,75,Directed,3504,,,3
67,76,Directed,3505,,,2
67,318,Directed,3506,,,1
67,319,Directed,3507,,,1
67,407,Directed,3508,,,1
67,705,Directed,3509,,,1
67,706,Directed,3510,,,1
67,707,Directed,3511,,,1
68,0,Directed,3512,,,4
68,29,Directed,3513,,,1
68,35,Directed,3514,,,2
68,39,Directed,3515,,,3
68,60,Directed,3516,,,2
68,62,Directed,3517,,,4
68,63,Directed,3518,,,3
68,64,Directed,3519,,,1
68,65,Directed,3520,,,4
68,66,Directed,3521,,,3
68,67,Directed,3522,,,4
